length,probability_a,probability_b,optimal_lipschitz_function
1.435000000000000142e+01,4.941655384613631645e-118,4.700565534298425990e-141,3.749999999999994671e+00
1.440000000000000036e+01,6.414664391427497203e-119,4.727918559421989272e-142,3.799999999999994493e+00
1.445000000000000107e+01,8.306492293002789491e-120,4.727395307873898609e-143,3.849999999999994316e+00
1.450000000000000000e+01,1.070877124293255828e-120,4.699078751185379868e-144,3.899999999999994138e+00
1.455000000000000071e+01,1.372141032447327338e-121,4.643539843472906241e-145,3.949999999999993960e+00
1.460000000000000142e+01,1.744961539179021316e-122,4.561818721345438737e-146,3.999999999999993783e+00
1.465000000000000036e+01,2.199972950924976375e-123,4.455392552320907926e-147,4.049999999999993605e+00
1.470000000000000107e+01,2.747390773824028893e-124,4.326131410095812216e-148,4.099999999999993427e+00
1.475000000000000000e+01,3.396375066430839396e-125,4.176244006037341230e-149,4.149999999999993250e+00
1.480000000000000071e+01,4.154314767311774865e-126,4.008215460642658779e-150,4.199999999999993072e+00
1.485000000000000142e+01,5.026071155541374093e-127,3.824739541243358958e-151,4.249999999999992895e+00
1.490000000000000036e+01,6.013230429667773306e-128,3.628647914661566563e-152,4.299999999999992717e+00
1.495000000000000107e+01,7.113424114764820902e-129,3.422838964749119677e-153,4.349999999999992539e+00
1.500000000000000000e+01,8.319779791178485282e-130,3.210208610574381775e-154,4.399999999999992362e+00
1.505000000000000071e+01,9.620562042834714661e-131,2.993585343471847995e-155,4.449999999999992184e+00
1.510000000000000142e+01,1.099905386889203715e-131,2.775671397353541107e-156,4.499999999999992006e+00
1.515000000000000036e+01,1.243371245268467589e-132,2.558991597454479495e-157,4.549999999999991829e+00
1.520000000000000107e+01,1.389861164883061967e-133,2.345851021114098488e-158,4.599999999999991651e+00
1.525000000000000000e+01,1.536415937201533660e-134,2.138302173993288926e-159,4.649999999999991473e+00
1.530000000000000071e+01,1.679805444743354763e-135,1.938121959158371459e-160,4.699999999999991296e+00
1.535000000000000142e+01,1.816642770966846564e-136,1.746798315435431986e-161,4.749999999999991118e+00
1.540000000000000036e+01,1.943509896270004929e-137,1.565526042840157389e-162,4.799999999999990941e+00
1.545000000000000107e+01,2.057087645399694117e-138,1.395211030242112799e-163,4.849999999999990763e+00
1.550000000000000000e+01,2.154282887434415395e-139,1.236481862863806416e-164,4.899999999999990585e+00
1.555000000000000071e+01,2.232347010669528546e-140,1.089707619403381706e-165,4.949999999999990408e+00
1.560000000000000142e+01,2.288981127757127925e-141,9.550205708947089199e-167,4.999999999999990230e+00
1.565000000000000036e+01,2.322424972180738862e-142,8.323424624614417750e-168,5.049999999999990052e+00
1.570000000000000107e+01,2.331527699852570903e-143,7.214130883052797368e-169,5.099999999999989875e+00
1.575000000000000000e+01,2.315799575600921658e-144,6.218199506324047757e-170,5.149999999999989697e+00
1.580000000000000071e+01,2.275443720443437864e-145,5.330279142483589970e-171,5.199999999999989519e+00
1.585000000000000142e+01,2.211366812412566878e-146,4.544079189846068489e-172,5.249999999999989342e+00
1.590000000000000036e+01,2.125167116162764856e-147,3.852639807182675758e-173,5.299999999999989164e+00
1.595000000000000107e+01,2.019097804877363166e-148,3.248578879294624606e-174,5.349999999999988987e+00
1.600000000000000000e+01,1.896003582482855463e-149,2.724311750996482665e-175,5.399999999999988809e+00
1.605000000000000071e+01,1.759229383674684420e-150,2.272241189129140176e-176,5.449999999999988631e+00
1.610000000000000142e+01,1.612501534676466368e-151,1.884916520466724565e-177,5.499999999999988454e+00
1.615000000000000213e+01,1.459784109666539645e-152,1.555162180053206000e-178,5.549999999999988276e+00
1.619999999999999929e+01,1.305116029187981977e-153,1.276176963931199305e-179,5.599999999999988098e+00
1.625000000000000000e+01,1.152437279926794356e-154,1.041606102762709729e-180,5.649999999999987921e+00
1.630000000000000071e+01,1.005414984433742449e-155,8.455888626204046497e-182,5.699999999999987743e+00
1.635000000000000142e+01,8.672814411528847919e-157,6.827847514626833076e-183,5.749999999999987566e+00
1.640000000000000213e+01,7.406963438679559710e-158,5.483815879186212547e-184,5.799999999999987388e+00
1.644999999999999929e+01,6.276440293067180971e-159,4.380887017911149766e-185,5.849999999999987210e+00
1.650000000000000000e+01,5.293738787156291682e-160,3.481184146778707397e-186,5.899999999999987033e+00
1.655000000000000071e+01,4.463882216019984146e-161,2.751587263224828154e-187,5.949999999999986855e+00
1.660000000000000142e+01,3.784777345153474710e-162,2.163398383754022276e-188,5.999999999999986677e+00
1.665000000000000213e+01,3.247999593447763854e-163,1.691968100301845504e-189,6.049999999999986500e+00
1.669999999999999929e+01,2.839927425092877814e-164,1.316302836575830863e-190,6.099999999999986322e+00
1.675000000000000000e+01,2.543115823319802729e-165,1.018668630126439162e-191,6.149999999999986144e+00
1.680000000000000071e+01,2.337783687232588552e-166,7.842038737351382837e-193,6.199999999999985967e+00
1.685000000000000142e+01,2.203289115047350900e-167,6.005503336659336299e-194,6.249999999999985789e+00
1.690000000000000213e+01,2.119478876609385932e-168,4.575089962149900330e-195,6.299999999999985612e+00
1.694999999999999929e+01,2.067821329377318467e-169,3.467249176070398815e-196,6.349999999999985434e+00
1.700000000000000000e+01,2.032261862121542121e-170,2.614032772327953774e-197,6.399999999999985256e+00
1.705000000000000071e+01,1.999772454768316106e-171,1.960572499869098097e-198,6.449999999999985079e+00
1.710000000000000142e+01,1.960598091747550052e-172,1.462870933151804981e-199,6.499999999999984901e+00
1.715000000000000213e+01,1.908229239563566669e-173,1.085889509381075255e-200,6.549999999999984723e+00
1.719999999999999929e+01,1.839149137254537583e-174,8.019126434455445829e-202,6.599999999999984546e+00
1.725000000000000000e+01,1.752416192781954375e-175,5.891630898294013288e-203,6.649999999999984368e+00
1.730000000000000071e+01,1.649145416044521946e-176,4.306418923242452603e-204,6.699999999999984190e+00
1.735000000000000142e+01,1.531949570476296525e-177,3.131659218212665575e-205,6.749999999999984013e+00
1.740000000000000213e+01,1.404392238356658454e-178,2.265767675143711701e-206,6.799999999999983835e+00
1.744999999999999929e+01,1.270493211315679474e-179,1.630962863457560694e-207,6.849999999999983658e+00
1.750000000000000000e+01,1.134313463410705159e-180,1.168061525919966349e-208,6.899999999999983480e+00
1.755000000000000071e+01,9.996341103506375033e-182,8.323106070761138887e-210,6.949999999999983302e+00
1.760000000000000142e+01,8.697324682458243983e-183,5.900764642935738184e-211,6.999999999999983125e+00
1.765000000000000213e+01,7.472493865730891890e-184,4.162357481826416269e-212,7.049999999999982947e+00
1.769999999999999929e+01,6.341358348627766284e-185,2.921350873107225565e-213,7.099999999999982769e+00
1.775000000000000000e+01,5.316626481234144724e-186,2.040075704878323394e-214,7.149999999999982592e+00
1.780000000000000071e+01,4.404812634067524815e-187,1.417526118909748093e-215,7.199999999999982414e+00
1.785000000000000142e+01,3.606689804411925839e-188,9.800051255617897187e-217,7.249999999999982236e+00
1.790000000000000213e+01,2.922685313304474709e-189,6.737913734186688755e-218,7.299999999999982059e+00
1.794999999999999929e+01,2.308963424451379957e-190,4.572988373771968807e-219,7.349999999999981881e+00
1.800000000000000000e+01,2.149548718699994459e-191,2.732779199655317379e-220,7.399999999999981704e+00
