length,probability_a,probability_b,optimal_lipschitz_function
5.799999999999999822e+00,1.815475717603553356e-28,4.696624877086505875e-37,7.200000000000001954e-01
5.820000000000000284e+00,1.704656510217949256e-28,1.842714919740541210e-37,7.400000000000002132e-01
5.839999999999999858e+00,2.451848583612610827e-28,7.197418437638087982e-38,7.600000000000002309e-01
5.860000000000000320e+00,4.070268842183903291e-28,2.798637088616642190e-38,7.800000000000002487e-01
5.879999999999999893e+00,6.057863055475328411e-28,1.083359332133736340e-38,8.000000000000002665e-01
5.900000000000000355e+00,7.820200986504721033e-28,4.175028316521908114e-39,8.200000000000002842e-01
5.919999999999999929e+00,9.000617416281892631e-28,1.601813997791675535e-39,8.400000000000003020e-01
5.940000000000000391e+00,9.518307741532941291e-28,6.118363595699439772e-40,8.600000000000003197e-01
5.959999999999999964e+00,9.435438769518769955e-28,2.326664490043808066e-40,8.800000000000003375e-01
5.980000000000000426e+00,8.854876977567893620e-28,8.808708397376423836e-41,9.000000000000003553e-01
6.000000000000000000e+00,7.910480654484432978e-28,3.320285096462061790e-41,9.200000000000003730e-01
6.020000000000000462e+00,6.777861674509217436e-28,1.246028099380417403e-41,9.400000000000003908e-01
6.040000000000000036e+00,5.641629779122554176e-28,4.655584669898937517e-42,9.600000000000004086e-01
6.060000000000000497e+00,4.644333160265700703e-28,1.731885355023703029e-42,9.800000000000004263e-01
6.080000000000000071e+00,3.879783798446709060e-28,6.414563678863126888e-43,1.000000000000000444e+00
6.100000000000000533e+00,3.437590824817028375e-28,2.365498601891631950e-43,1.020000000000000462e+00
6.120000000000000107e+00,3.432714463705715592e-28,8.685410661846281797e-44,1.040000000000000480e+00
6.140000000000000568e+00,3.955388815412935474e-28,3.175225470108114436e-44,1.060000000000000497e+00
6.160000000000000142e+00,4.958504119565766403e-28,1.155792218132571796e-44,1.080000000000000515e+00
6.179999999999999716e+00,6.180103813090533025e-28,4.188999917578451305e-45,1.100000000000000533e+00
6.200000000000000178e+00,7.194891777202570230e-28,1.511717717501076110e-45,1.120000000000000551e+00
6.219999999999999751e+00,7.595930997389100039e-28,5.432067621807448825e-46,1.140000000000000568e+00
6.240000000000000213e+00,7.202276038106386586e-28,1.943560505393816605e-46,1.160000000000000586e+00
6.259999999999999787e+00,6.157618465660497393e-28,6.924265116779256788e-47,1.180000000000000604e+00
6.280000000000000249e+00,4.853856990781536984e-28,2.456384225024776121e-47,1.200000000000000622e+00
6.299999999999999822e+00,3.727883050140632300e-28,8.677010800450299636e-48,1.220000000000000639e+00
6.320000000000000284e+00,3.055688541549434322e-28,3.052104598364726110e-48,1.240000000000000657e+00
6.339999999999999858e+00,2.857028572016076919e-28,1.069026100837252411e-48,1.260000000000000675e+00
6.360000000000000320e+00,2.944288852955478811e-28,3.728558679900752121e-49,1.280000000000000693e+00
6.379999999999999893e+00,3.062225855901964380e-28,1.294975539127059317e-49,1.300000000000000711e+00
6.400000000000000355e+00,3.026053276398318414e-28,4.478722581886730872e-50,1.320000000000000728e+00
6.419999999999999929e+00,2.787609656577672082e-28,1.542491767051007785e-50,1.340000000000000746e+00
6.440000000000000391e+00,2.415594815439609575e-28,5.290195192801471505e-51,1.360000000000000764e+00
6.459999999999999964e+00,2.024906860143260203e-28,1.806777684342168932e-51,1.380000000000000782e+00
6.480000000000000426e+00,1.706140977680453883e-28,6.145057119115839898e-52,1.400000000000000799e+00
6.500000000000000000e+00,1.490192825088124627e-28,2.081322100412954799e-52,1.420000000000000817e+00
6.520000000000000462e+00,1.353597188238769231e-28,7.020188760718385779e-53,1.440000000000000835e+00
6.540000000000000036e+00,1.247906823089609149e-28,2.358078934385854955e-53,1.460000000000000853e+00
6.560000000000000497e+00,1.130493384146576224e-28,7.888089898056442101e-54,1.480000000000000870e+00
6.580000000000000071e+00,9.817765418071937224e-29,2.627805480513895453e-54,1.500000000000000888e+00
6.600000000000000533e+00,8.060364767448211258e-29,8.718189181895108630e-55,1.520000000000000906e+00
6.620000000000000107e+00,6.217330963935963101e-29,2.880546666157213353e-55,1.540000000000000924e+00
6.640000000000000568e+00,4.496522440239854004e-29,9.478571939898723535e-56,1.560000000000000941e+00
6.660000000000000142e+00,3.047107005273273268e-29,3.106233284100433430e-56,1.580000000000000959e+00
6.679999999999999716e+00,1.931709872471572599e-29,1.013799710065712508e-56,1.600000000000000977e+00
6.700000000000000178e+00,1.139703492884104000e-29,3.295345402503804810e-57,1.620000000000000995e+00
6.719999999999999751e+00,6.179152069260589521e-30,1.066802771816379711e-57,1.640000000000001013e+00
6.740000000000000213e+00,2.995638146700144147e-30,3.439580276186720291e-58,1.660000000000001030e+00
6.759999999999999787e+00,1.225940395374824866e-30,1.104507250196918849e-58,1.680000000000001048e+00
6.780000000000000249e+00,3.725114220716317811e-31,3.532459272411577480e-59,1.700000000000001066e+00
6.799999999999999822e+00,6.802851543099189407e-32,1.125213335339214777e-59,1.720000000000001084e+00
6.820000000000000284e+00,5.481399711028563726e-32,3.569811756781215265e-60,1.740000000000001101e+00
6.839999999999999858e+00,1.609468186930441735e-31,1.128007795050790194e-60,1.760000000000001119e+00
6.860000000000000320e+00,2.811014695783814517e-31,3.550085467547685260e-61,1.780000000000001137e+00
6.879999999999999893e+00,3.612364949722150449e-31,1.112830452041315802e-61,1.800000000000001155e+00
6.900000000000000355e+00,3.845244055291597269e-31,3.474451239611698349e-62,1.820000000000001172e+00
6.919999999999999929e+00,3.576450300797598572e-31,1.080473179170955201e-62,1.840000000000001190e+00
6.940000000000000391e+00,2.984293132246361797e-31,3.346692522630092314e-63,1.860000000000001208e+00
6.959999999999999964e+00,2.263814048144301083e-31,1.032512155063941290e-63,1.880000000000001226e+00
6.980000000000000426e+00,1.569510595669702999e-31,3.172893788856483689e-64,1.900000000000001243e+00
7.000000000000000000e+00,9.936083475480572850e-32,9.711813725867437163e-65,1.920000000000001261e+00
7.020000000000000462e+00,5.699491934723458053e-32,2.960963328112613735e-65,1.940000000000001279e+00
7.040000000000000036e+00,2.909955430681306624e-32,8.992014474578289109e-66,1.960000000000001297e+00
7.060000000000000497e+00,1.274406015674494746e-32,2.720042190958560600e-66,1.980000000000001315e+00
7.080000000000000071e+00,4.405609469366210481e-33,8.195818467463688193e-67,2.000000000000001332e+00
7.100000000000000533e+00,9.477512500077279049e-34,2.459860176388596584e-67,2.020000000000001350e+00
7.120000000000000107e+00,4.026900126071435165e-35,7.354162981839365976e-68,2.040000000000001368e+00
7.140000000000000568e+00,1.942527898055093814e-34,2.190100961332070862e-68,2.060000000000001386e+00
7.160000000000000142e+00,5.991457719670993537e-34,6.496902948584860612e-69,2.080000000000001403e+00
7.179999999999999716e+00,9.027004368169613218e-34,1.919832170995937051e-69,2.100000000000001421e+00
7.200000000000000178e+00,1.014688849592101927e-33,5.651165938050719846e-70,2.120000000000001439e+00
7.219999999999999751e+00,9.658389335527366422e-34,1.657043899464575559e-70,2.140000000000001457e+00
7.240000000000000213e+00,8.228714576257378036e-34,4.840100295544652879e-71,2.160000000000001474e+00
7.259999999999999787e+00,6.466869630494524528e-34,1.408323146859735479e-71,2.180000000000001492e+00
7.280000000000000249e+00,4.779641441638475188e-34,4.082075970223110680e-72,2.200000000000001510e+00
7.299999999999999822e+00,3.371112633987244461e-34,1.178674375311007961e-72,2.220000000000001528e+00
7.320000000000000284e+00,2.298134723465880996e-34,3.390343968624840740e-73,2.240000000000001545e+00
7.339999999999999858e+00,1.533126781533208179e-34,9.714802918518287373e-74,2.260000000000001563e+00
7.360000000000000320e+00,1.013179204408042031e-34,2.773113696054098582e-74,2.280000000000001581e+00
7.379999999999999893e+00,6.706701714689877230e-35,7.885839351696806978e-75,2.300000000000001599e+00
7.400000000000000355e+00,4.482611301134174184e-35,2.233972631841277426e-75,2.320000000000001616e+00
7.419999999999999929e+00,3.034695002106274009e-35,6.304643488264829729e-76,2.340000000000001634e+00
7.440000000000000391e+00,2.076296709450096758e-35,1.772552284804888148e-76,2.360000000000001652e+00
7.459999999999999964e+00,1.426659889980187549e-35,4.964739547356077512e-77,2.380000000000001670e+00
7.480000000000000426e+00,9.765816173869026082e-36,1.385338245986836337e-77,2.400000000000001688e+00
7.500000000000000000e+00,6.608027851306897018e-36,3.851058763331618535e-78,2.420000000000001705e+00
7.520000000000000462e+00,4.391753298579316916e-36,1.066528458113457711e-78,2.440000000000001723e+00
7.540000000000000036e+00,2.853477050240437606e-36,2.942630496901956929e-79,2.460000000000001741e+00
7.560000000000000497e+00,1.806822832990039125e-36,8.088592956038450296e-80,2.480000000000001759e+00
7.580000000000000071e+00,1.112809593159681963e-36,2.215068528450650010e-80,2.500000000000001776e+00
7.600000000000000533e+00,6.659471969536684132e-37,6.043398683503799086e-81,2.520000000000001794e+00
7.620000000000000107e+00,3.870918913693606156e-37,1.642699633020009340e-81,2.540000000000001812e+00
7.640000000000000568e+00,2.185868083873840586e-37,4.448574198935637228e-82,2.560000000000001830e+00
7.660000000000000142e+00,1.199995284065941343e-37,1.200251330345888346e-82,2.580000000000001847e+00
7.679999999999999716e+00,6.412949691419199767e-38,3.226377149249500406e-83,2.600000000000001865e+00
7.700000000000000178e+00,3.343398170545523137e-38,8.640771835172281153e-84,2.620000000000001883e+00
7.719999999999999751e+00,1.706032087530849860e-38,2.305617623173461987e-84,2.640000000000001901e+00
7.740000000000000213e+00,8.561196813888033282e-39,6.129460215352521955e-85,2.660000000000001918e+00
7.759999999999999787e+00,4.253465156325992904e-39,1.623529660768427258e-85,2.680000000000001936e+00
7.780000000000000249e+00,2.110664017109979024e-39,4.284539073337662204e-86,2.700000000000001954e+00
7.799999999999999822e+00,1.056897023863295154e-39,1.126566138371908899e-86,2.720000000000001972e+00
7.820000000000000284e+00,5.395379909766678277e-40,2.951350523489764911e-87,2.740000000000001990e+00
7.839999999999999858e+00,2.829428411931491306e-40,7.703697143267393464e-88,2.760000000000002007e+00
7.860000000000000320e+00,1.528377415067298516e-40,2.003524704571037619e-88,2.780000000000002025e+00
7.879999999999999893e+00,8.479335981779513007e-41,5.191705700440367299e-89,2.800000000000002043e+00
7.900000000000000355e+00,4.798157749450787497e-41,1.340442073821056347e-89,2.820000000000002061e+00
7.919999999999999929e+00,2.746105640371400508e-41,3.448350507201085622e-90,2.840000000000002078e+00
7.940000000000000391e+00,1.577433725210188954e-41,8.838994345234024049e-91,2.860000000000002096e+00
7.959999999999999964e+00,9.041022277387598626e-42,2.257486339990455025e-91,2.880000000000002114e+00
7.980000000000000426e+00,5.149922375685407317e-42,5.744879686552383408e-92,2.900000000000002132e+00
8.000000000000000000e+00,2.908576455144472409e-42,1.456709571569664701e-92,2.920000000000002149e+00
8.019999999999999574e+00,1.626776664243409583e-42,3.680475448477455711e-93,2.940000000000002167e+00
8.040000000000000924e+00,9.005739434146472982e-43,9.265662251554059824e-94,2.960000000000002185e+00
8.060000000000000497e+00,4.933955345407442943e-43,2.324305755280199014e-94,2.980000000000002203e+00
8.080000000000000071e+00,2.675248479548724866e-43,5.809743416887851775e-95,3.000000000000002220e+00
8.099999999999999645e+00,1.435638937093036622e-43,1.447005526512397454e-95,3.020000000000002238e+00
8.120000000000000995e+00,7.624979875004530767e-44,3.591166968432747270e-96,3.040000000000002256e+00
8.140000000000000568e+00,4.007891767250533653e-44,8.880875738780872590e-97,3.060000000000002274e+00
8.160000000000000142e+00,2.084596658784138747e-44,2.188433644041185946e-97,3.080000000000002292e+00
8.179999999999999716e+00,1.072713547076116659e-44,5.373669605328556389e-98,3.100000000000002309e+00
8.199999999999999289e+00,5.460348894033692898e-45,1.314834561238629746e-98,3.120000000000002327e+00
8.220000000000000639e+00,2.748862978788949327e-45,3.205799873509915698e-99,3.140000000000002345e+00
8.240000000000000213e+00,1.368398091631183760e-45,7.788779544356714673e-100,3.160000000000002363e+00
8.259999999999999787e+00,6.735089777332921084e-46,1.885700323317003125e-100,3.180000000000002380e+00
8.279999999999999361e+00,3.277234166034207552e-46,4.549343610850185668e-101,3.200000000000002398e+00
8.300000000000000711e+00,1.576461644877668555e-46,1.093704845769267595e-101,3.220000000000002416e+00
8.320000000000000284e+00,7.496627971916789410e-47,2.620169481801777771e-102,3.240000000000002434e+00
8.339999999999999858e+00,3.524228367500111733e-47,6.255168209615420585e-103,3.260000000000002451e+00
8.359999999999999432e+00,1.637941501887789967e-47,1.488097759807689627e-103,3.280000000000002469e+00
8.380000000000000782e+00,7.526604592458325916e-48,3.527843274617106639e-104,3.300000000000002487e+00
8.400000000000000355e+00,3.419821158903073631e-48,8.334411383803280428e-105,3.320000000000002505e+00
8.419999999999999929e+00,1.536574390613563048e-48,1.962144025506145781e-105,3.340000000000002522e+00
8.439999999999999503e+00,6.828031044675732048e-49,4.603409289942944163e-106,3.360000000000002540e+00
8.460000000000000853e+00,3.001076707031273298e-49,1.076275626330629685e-106,3.380000000000002558e+00
8.480000000000000426e+00,1.304811368021346745e-49,2.507639304656674626e-107,3.400000000000002576e+00
8.500000000000000000e+00,5.612513675478424896e-50,5.822462622287778923e-108,3.420000000000002593e+00
8.519999999999999574e+00,2.388672047425865857e-50,1.347258239607165060e-108,3.440000000000002611e+00
8.540000000000000924e+00,1.005994772086284452e-50,3.106704143070794466e-109,3.460000000000002629e+00
8.560000000000000497e+00,4.193010575734448420e-51,7.139310251186090639e-110,3.480000000000002647e+00
8.580000000000000071e+00,1.729811088872337999e-51,1.635017166441295142e-110,3.500000000000002665e+00
8.599999999999999645e+00,7.064250510813727596e-52,3.731646218971148781e-111,3.520000000000002682e+00
8.620000000000000995e+00,2.856153274984277611e-52,8.487759569097304368e-112,3.540000000000002700e+00
8.640000000000000568e+00,1.143403992411884650e-52,1.923988612948126747e-112,3.560000000000002718e+00
8.660000000000000142e+00,4.532912031172257848e-53,4.346414130787191194e-113,3.580000000000002736e+00
8.679999999999999716e+00,1.779807773611037838e-53,9.785459749284421996e-114,3.600000000000002753e+00
8.700000000000001066e+00,6.922269556966772995e-54,2.195610136961486791e-114,3.620000000000002771e+00
8.720000000000000639e+00,2.667274525147775019e-54,4.909705123316283546e-115,3.640000000000002789e+00
8.740000000000000213e+00,1.018352070459462193e-54,1.094168229139561807e-115,3.660000000000002807e+00
8.759999999999999787e+00,3.853093276401724339e-55,2.430208921610393132e-116,3.680000000000002824e+00
8.779999999999999361e+00,1.445026350218503560e-55,5.379429783117908089e-117,3.700000000000002842e+00
8.800000000000000711e+00,5.372454831113477147e-56,1.186763799008824670e-117,3.720000000000002860e+00
8.820000000000000284e+00,1.980518484536181365e-56,2.609336183737262744e-118,3.740000000000002878e+00
8.839999999999999858e+00,7.240591153904194002e-57,5.717889508639647634e-119,3.760000000000002895e+00
8.859999999999999432e+00,2.625660079597701581e-57,1.248773644885458945e-119,3.780000000000002913e+00
8.880000000000000782e+00,9.446083908226143058e-58,2.718167357478908897e-120,3.800000000000002931e+00
8.900000000000000355e+00,3.372025353944283604e-58,5.896786645758695825e-121,3.820000000000002949e+00
8.919999999999999929e+00,1.194615007651707517e-58,1.274980765505718803e-121,3.840000000000002967e+00
8.939999999999999503e+00,4.200768701835380124e-59,2.747534043380217769e-122,3.860000000000002984e+00
8.960000000000000853e+00,1.466390149565285869e-59,5.901140961075235248e-123,3.880000000000003002e+00
8.980000000000000426e+00,5.082000335828021888e-60,1.263236224148543041e-123,3.900000000000003020e+00
9.000000000000000000e+00,1.748695469119814742e-60,2.695200252848285139e-124,3.920000000000003038e+00
9.019999999999999574e+00,5.974492053296274811e-61,5.731358762796067701e-125,3.940000000000003055e+00
9.040000000000000924e+00,2.026696907998791528e-61,1.214748671810706445e-125,3.960000000000003073e+00
9.060000000000000497e+00,6.825746426054308660e-62,2.566136417455004136e-126,3.980000000000003091e+00
9.080000000000000071e+00,2.282100958750205145e-62,5.403058810395725700e-127,4.000000000000002665e+00
9.099999999999999645e+00,7.573019302023943720e-63,1.133883584234161844e-127,4.020000000000002238e+00
9.120000000000000995e+00,2.493760676500706507e-63,2.371746250601615242e-128,4.040000000000001812e+00
9.140000000000000568e+00,8.146476754612560950e-64,4.944713288929474802e-129,4.060000000000001386e+00
9.160000000000000142e+00,2.639175951200140383e-64,1.027517653725565406e-129,4.080000000000000959e+00
9.179999999999999716e+00,8.475816043875106862e-65,2.128212037628325808e-130,4.100000000000000533e+00
9.200000000000001066e+00,2.697233677479327418e-65,4.393595362560548758e-131,4.120000000000000107e+00
9.220000000000000639e+00,8.500957791173586878e-66,9.040800860373580679e-132,4.139999999999999680e+00
9.240000000000000213e+00,2.652149719547284057e-66,1.854289553968865762e-132,4.159999999999999254e+00
9.259999999999999787e+00,8.185764616496078797e-67,3.790828294360742278e-133,4.179999999999998828e+00
9.279999999999999361e+00,2.497954197707237039e-67,7.724647886346410231e-134,4.199999999999998401e+00
9.300000000000000711e+00,7.531668553703931681e-68,1.568965462902453412e-134,4.219999999999997975e+00
9.320000000000000284e+00,2.242250379966285940e-68,3.176437230346832116e-135,4.239999999999997549e+00
9.339999999999999858e+00,6.586572213286302612e-69,6.410050571505150132e-136,4.259999999999997122e+00
9.359999999999999432e+00,1.907712653989595976e-69,1.289374251668056505e-136,4.279999999999996696e+00
9.380000000000000782e+00,5.444445850271429217e-70,2.585204824569810067e-137,4.299999999999996270e+00
9.400000000000000355e+00,1.530130789245465060e-70,5.166678167817509772e-138,4.319999999999995843e+00
9.419999999999999929e+00,4.233161945672548428e-71,1.029272583183156714e-138,4.339999999999995417e+00
9.439999999999999503e+00,1.152770707112591785e-71,2.043873383072575031e-139,4.359999999999994991e+00
9.460000000000000853e+00,3.091840620614938478e-72,4.045611736583419445e-140,4.379999999999994564e+00
9.480000000000000426e+00,8.181095146657881305e-73,7.982208648542793904e-141,4.399999999999994138e+00
9.500000000000000000e+00,2.142972398646597859e-73,1.569902351954906053e-141,4.419999999999993712e+00
9.519999999999999574e+00,5.591007370508223281e-74,3.077761152214852680e-142,4.439999999999993285e+00
9.540000000000000924e+00,1.467125144825456265e-74,6.014671456858525124e-143,4.459999999999992859e+00
9.560000000000000497e+00,3.925301686024055376e-75,1.171670875093400690e-143,4.479999999999992433e+00
9.580000000000000071e+00,1.087859121508767605e-75,2.275192191532865631e-144,4.499999999999992006e+00
9.599999999999999645e+00,3.164891140973179454e-76,4.404040104115766159e-145,4.519999999999991580e+00
9.620000000000000995e+00,9.714080614565205251e-77,8.497812632863518015e-146,4.539999999999991154e+00
9.640000000000000568e+00,3.126762556181248437e-77,1.634510546892943373e-146,4.559999999999990727e+00
9.660000000000000142e+00,1.040841851406888782e-77,3.133970957380035611e-147,4.579999999999990301e+00
9.679999999999999716e+00,3.526478963411551943e-78,5.990055408548149810e-148,4.599999999999989875e+00
9.700000000000001066e+00,1.199717282491749073e-78,1.141293398152710225e-148,4.619999999999989448e+00
9.720000000000000639e+00,4.058998801889046203e-79,2.167685731137465707e-149,4.639999999999989022e+00
9.740000000000000213e+00,1.357494114418970368e-79,4.104212415772497544e-150,4.659999999999988596e+00
9.759999999999999787e+00,4.472522076169286358e-80,7.746397534630038451e-151,4.679999999999988169e+00
9.779999999999999361e+00,1.449197791425657199e-80,1.457498470460093827e-151,4.699999999999987743e+00
9.800000000000000711e+00,4.615219814286275170e-81,2.733737065805335733e-152,4.719999999999987317e+00
9.820000000000000284e+00,1.444625379802675592e-81,5.111491060548875969e-153,4.739999999999986890e+00
9.839999999999999858e+00,4.446248658960790945e-82,9.527580322710197386e-154,4.759999999999986464e+00
9.859999999999999432e+00,1.346456147307003356e-82,1.770368578855284995e-154,4.779999999999986038e+00
9.880000000000000782e+00,4.015227982478891986e-83,3.279387479467554597e-155,4.799999999999985612e+00
9.900000000000000355e+00,1.180239791106584345e-83,6.055801660272936852e-156,4.819999999999985185e+00
9.919999999999999929e+00,3.423397806281095873e-84,1.114813739831508724e-156,4.839999999999984759e+00
9.939999999999999503e+00,9.811279229682995350e-85,2.045910505679100498e-157,4.859999999999984333e+00
9.960000000000000853e+00,2.782325220333840623e-85,3.743057378048547227e-158,4.879999999999983906e+00
9.980000000000000426e+00,7.820325224832827154e-86,6.826903211745570602e-159,4.899999999999983480e+00
1.000000000000000000e+01,2.182674761582997585e-86,1.241310093506572476e-159,4.919999999999983054e+00
1.001999999999999957e+01,6.061764298763264508e-87,2.250080070552371642e-160,4.939999999999982627e+00
1.004000000000000092e+01,1.678871710848950412e-87,4.066105697954005058e-161,4.959999999999982201e+00
1.006000000000000050e+01,4.647605073135593614e-88,7.325279720291221508e-162,4.979999999999981775e+00
1.008000000000000007e+01,1.288777440249629212e-88,1.315638182108168839e-162,4.999999999999981348e+00
1.009999999999999964e+01,3.586634605381403666e-89,2.355685311283366711e-163,5.019999999999980922e+00
1.012000000000000099e+01,1.003176808653748771e-89,4.205023865811343013e-164,5.039999999999980496e+00
1.014000000000000057e+01,2.822273132116279379e-90,7.483277901318895561e-165,5.059999999999980069e+00
1.016000000000000014e+01,7.987235008774720216e-91,1.327667504383718769e-165,5.079999999999979643e+00
1.017999999999999972e+01,2.272570004388536029e-91,2.348349009127578795e-166,5.099999999999979217e+00
1.020000000000000107e+01,6.493233166785190024e-92,4.141080154360152751e-167,5.119999999999978790e+00
1.022000000000000064e+01,1.860182402989384608e-92,7.280213577840649136e-168,5.139999999999978364e+00
1.024000000000000021e+01,5.333861413305066829e-93,1.276015343486212430e-168,5.159999999999977938e+00
1.025999999999999979e+01,1.528092102683159720e-93,2.229722234261365258e-169,5.179999999999977511e+00
1.027999999999999936e+01,4.366721223535862430e-94,3.884458783606703226e-170,5.199999999999977085e+00
1.030000000000000071e+01,1.242849910122232219e-94,6.746786142805576202e-171,5.219999999999976659e+00
1.032000000000000028e+01,3.518827613462082053e-95,1.168293141807300095e-171,5.239999999999976232e+00
1.033999999999999986e+01,9.900445302876544798e-96,2.016958416546289984e-172,5.259999999999975806e+00
1.035999999999999943e+01,2.765965001604269849e-96,3.471635082625199423e-173,5.279999999999975380e+00
1.038000000000000078e+01,7.668620808790287798e-97,5.957512560154361970e-174,5.299999999999974953e+00
1.040000000000000036e+01,2.109031374428136459e-97,1.019275067854849574e-174,5.319999999999974527e+00
1.041999999999999993e+01,5.752033730858645883e-98,1.738661867908644339e-175,5.339999999999974101e+00
1.043999999999999950e+01,1.555462627511235873e-98,2.956908618220489070e-176,5.359999999999973674e+00
1.046000000000000085e+01,4.170277424361729224e-99,5.013736082283835538e-177,5.379999999999973248e+00
1.048000000000000043e+01,1.108504419856218583e-99,8.475934078764865455e-178,5.399999999999972822e+00
1.050000000000000000e+01,2.921481687787415326e-100,1.428624003523372209e-178,5.419999999999972395e+00
1.051999999999999957e+01,7.635010975884029752e-101,2.400790803374700477e-179,5.439999999999971969e+00
1.054000000000000092e+01,1.978891756178254519e-101,4.022521975131195848e-180,5.459999999999971543e+00
1.056000000000000050e+01,5.087684815486972199e-102,6.719732494468969013e-181,5.479999999999971116e+00
1.058000000000000007e+01,1.297767028849187350e-102,1.119223225363518122e-181,5.499999999999970690e+00
1.059999999999999964e+01,3.285151212713911206e-103,1.858635916377287334e-182,5.519999999999970264e+00
1.062000000000000099e+01,8.254860780233916344e-104,3.077418260933517768e-183,5.539999999999969837e+00
1.064000000000000057e+01,2.059598825539791069e-104,5.080366226980836905e-184,5.559999999999969411e+00
1.066000000000000014e+01,5.103934270679473829e-105,8.362218370422797231e-185,5.579999999999968985e+00
1.067999999999999972e+01,1.256654160155266918e-105,1.372358802569688462e-185,5.599999999999968558e+00
1.070000000000000107e+01,3.075107969818574507e-106,2.245614542543403073e-186,5.619999999999968132e+00
1.072000000000000064e+01,7.481532365706385590e-107,3.663749799076411718e-187,5.639999999999967706e+00
1.074000000000000021e+01,1.810352037848045929e-107,5.959929710784596190e-188,5.659999999999967280e+00
1.075999999999999979e+01,4.358510577482313302e-108,9.666803199778131879e-189,5.679999999999966853e+00
1.077999999999999936e+01,1.044426651079917793e-108,1.563337319092484544e-189,5.699999999999966427e+00
1.080000000000000071e+01,2.491979409554075780e-109,2.520880490436702478e-190,5.719999999999966001e+00
1.082000000000000028e+01,5.922384831330528833e-110,4.053061778717595341e-191,5.739999999999965574e+00
1.083999999999999986e+01,1.402450622597271110e-110,6.497514392313087507e-192,5.759999999999965148e+00
1.085999999999999943e+01,3.310252860288468975e-111,1.038594428484015525e-192,5.779999999999964722e+00
1.088000000000000078e+01,7.790196304850756524e-112,1.655316657616839660e-193,5.799999999999964295e+00
1.090000000000000036e+01,1.828368783301031386e-112,2.630596168932899886e-194,5.819999999999963869e+00
1.091999999999999993e+01,4.280573119023939229e-113,4.168376319560723999e-195,5.839999999999963443e+00
1.093999999999999950e+01,9.998487458624233133e-114,6.585987908470888709e-196,5.859999999999963016e+00
1.096000000000000085e+01,2.330274383571942424e-114,1.037571034903370676e-196,5.879999999999962590e+00
1.098000000000000043e+01,5.419251551594917957e-115,1.629893679541265843e-197,5.899999999999962164e+00
1.100000000000000000e+01,1.257542508264716260e-115,2.552976740355053392e-198,5.919999999999961737e+00
1.101999999999999957e+01,2.911533676723487688e-116,3.987330203840472342e-199,5.939999999999961311e+00
1.104000000000000092e+01,6.724748685403525373e-117,6.209647113784407272e-200,5.959999999999960885e+00
1.106000000000000050e+01,1.549180070120197306e-117,9.642788010418442527e-201,5.979999999999960458e+00
1.108000000000000007e+01,3.558740362923293651e-118,1.493106897160285694e-201,5.999999999999960032e+00
1.109999999999999964e+01,8.149677713697222208e-119,2.305331403396071105e-202,6.019999999999959606e+00
1.112000000000000099e+01,1.859960182442516579e-119,3.549209274093673404e-203,6.039999999999959179e+00
1.114000000000000057e+01,4.229094962652267669e-120,5.448628727136601426e-204,6.059999999999958753e+00
1.116000000000000014e+01,9.576992729265082413e-121,8.340686096206511799e-205,6.079999999999958327e+00
1.117999999999999972e+01,2.159261976501416556e-121,1.273142078171007487e-205,6.099999999999957900e+00
1.120000000000000107e+01,4.845454228351665601e-122,1.937822880690144191e-206,6.119999999999957474e+00
1.122000000000000064e+01,1.081880787149742431e-122,2.941135087946665512e-207,6.139999999999957048e+00
1.124000000000000021e+01,2.402751270218691931e-123,4.451241116264191832e-208,6.159999999999956621e+00
1.125999999999999979e+01,5.306383151393729145e-124,6.717599183444938128e-209,6.179999999999956195e+00
1.127999999999999936e+01,1.165017718990375638e-124,1.010916850867886668e-209,6.199999999999955769e+00
1.130000000000000071e+01,2.542157913176290668e-125,1.517003987002054829e-210,6.219999999999955342e+00
1.132000000000000028e+01,5.511993381783221719e-126,2.270019037962563323e-211,6.239999999999954916e+00
1.133999999999999986e+01,1.187296039811921655e-126,3.387234909546756926e-212,6.259999999999954490e+00
1.135999999999999943e+01,2.540206113460460806e-127,5.040060137904353534e-213,6.279999999999954063e+00
1.138000000000000078e+01,5.397103886552920061e-128,7.478289023977494126e-214,6.299999999999953637e+00
1.140000000000000036e+01,1.138578326620934698e-128,1.106487306061434922e-214,6.319999999999953211e+00
1.141999999999999993e+01,2.384565235421384567e-129,1.632562518552445612e-215,6.339999999999952784e+00
1.143999999999999950e+01,4.957219690594547434e-130,2.402005135044590252e-216,6.359999999999952358e+00
1.146000000000000085e+01,1.022803444776555653e-130,3.524197925397091569e-217,6.379999999999951932e+00
1.148000000000000043e+01,2.094193453917065480e-131,5.156207921236975201e-218,6.399999999999951505e+00
1.150000000000000000e+01,4.254612167481045818e-132,7.522909553150236566e-219,6.419999999999951079e+00
1.151999999999999957e+01,8.575736256579433532e-133,1.094530985421103752e-219,6.439999999999950653e+00
1.154000000000000092e+01,1.714754194950502321e-133,1.588029596106045676e-220,6.459999999999950226e+00
1.156000000000000050e+01,3.400968050565449103e-134,2.297623902022823897e-221,6.479999999999949800e+00
1.158000000000000007e+01,6.689974950538048433e-135,3.315054005102964991e-222,6.499999999999949374e+00
1.159999999999999964e+01,1.305022519120989272e-135,4.769744239739024510e-223,6.519999999999948948e+00
